,City,Tenure Months,Internet Service,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Churn Reason,Senior Citizen_Yes,Gender_Male,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes
1746,Homewood,3,DSL,No,Month-to-month,No,Credit card (automatic),29.7,91.7,1,84,2613,Attitude of support person,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1747,Tahoe Vista,66,Fiber optic,Yes,One year,No,Credit card (automatic),110.9,7432.05,1,93,4389,Attitude of service provider,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
1748,South Lake Tahoe,38,Fiber optic,Yes,Month-to-month,Yes,Electronic check,105.0,4026.4,1,92,2341,Attitude of service provider,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1749,Truckee,1,DSL,No,Month-to-month,Yes,Electronic check,25.3,25.3,1,99,5421,Attitude of service provider,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1750,Los Angeles,22,DSL,No,One year,Yes,Credit card (automatic),55.15,1193.05,1,84,5866,Attitude of support person,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1751,Los Angeles,1,No,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,1,70,4389,Competitor made better offer,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
1752,Los Angeles,1,Fiber optic,No,Month-to-month,Yes,Mailed check,69.9,69.9,1,84,2100,Moved,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1753,Los Angeles,43,Fiber optic,Yes,Month-to-month,Yes,Electronic check,101.4,4528,1,79,3370,Moved,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1754,Los Angeles,1,Fiber optic,Yes,Month-to-month,Yes,Electronic check,80.8,80.8,1,82,4424,Moved,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1755,Los Angeles,2,DSL,Yes,Month-to-month,No,Bank transfer (automatic),62.05,118.3,1,96,5344,Competitor had better devices,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1756,Los Angeles,1,Fiber optic,No,Month-to-month,Yes,Electronic check,76.45,76.45,1,95,3763,Competitor offered higher download speeds,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1757,Los Angeles,12,Fiber optic,No,Month-to-month,Yes,Electronic check,91.3,1094.5,1,94,4703,Competitor offered more data,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1758,Los Angeles,6,Fiber optic,Yes,Month-to-month,Yes,Electronic check,95.75,573.75,1,89,5750,Competitor made better offer,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1759,Los Angeles,34,DSL,No,Month-to-month,No,Electronic check,62.65,2274.9,1,91,3918,Competitor had better devices,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1760,Los Angeles,1,Fiber optic,No,Month-to-month,Yes,Electronic check,74.5,74.5,1,69,2016,Competitor had better devices,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1761,Los Angeles,10,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,1,78,3596,Competitor offered higher download speeds,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1762,Los Angeles,16,DSL,No,Month-to-month,Yes,Electronic check,50.15,762.25,1,69,4254,Competitor offered higher download speeds,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1763,Los Angeles,7,Fiber optic,No,Month-to-month,Yes,Electronic check,86.5,582.5,1,74,3887,Competitor offered higher download speeds,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1764,Los Angeles,27,Fiber optic,No,Month-to-month,Yes,Electronic check,81.45,2122.05,1,83,2571,Competitor offered more data,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1765,Los Angeles,1,Fiber optic,No,Month-to-month,Yes,Electronic check,69.15,69.15,1,87,4179,Competitor offered more data,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1766,West Hollywood,9,Fiber optic,Yes,Month-to-month,Yes,Electronic check,79.55,723.4,1,81,3246,Competitor offered more data,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1767,Downey,48,Fiber optic,No,Two year,Yes,Mailed check,95.5,4627.85,1,97,2459,Competitor made better offer,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
1768,Downey,3,Fiber optic,No,Month-to-month,No,Electronic check,91.05,289.1,1,99,2194,Competitor made better offer,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1769,Hermosa Beach,2,Fiber optic,No,Month-to-month,No,Electronic check,79.2,172.85,1,67,4225,Price too high,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1770,Marina Del Rey,2,DSL,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,1,74,4566,Product dissatisfaction,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1771,Inglewood,14,Fiber optic,No,Month-to-month,Yes,Electronic check,74.3,1096.25,1,71,5342,Service dissatisfaction,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1772,Torrance,3,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),74.1,228,1,69,5657,Lack of self-service on Website,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1773,Torrance,57,Fiber optic,Yes,Month-to-month,No,Electronic check,100.6,5746.15,1,74,5247,Network reliability,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1774,Torrance,3,Fiber optic,No,Month-to-month,No,Mailed check,75.0,209.1,1,88,3190,Limited range of services,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1775,Whittier,64,DSL,No,Two year,Yes,Credit card (automatic),70.2,4481,1,89,6080,Lack of affordable download/upload speed,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1776,Buena Park,2,Fiber optic,No,Month-to-month,No,Electronic check,70.75,154.85,1,96,4407,Long distance charges,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1777,Pico Rivera,12,DSL,No,Month-to-month,No,Bank transfer (automatic),50.25,593.75,1,67,3624,Extra data charges,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1778,Bellflower,40,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,1,94,3207,Price too high,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1779,Harbor City,12,Fiber optic,Yes,Month-to-month,Yes,Electronic check,96.0,1062.1,1,89,5239,Product dissatisfaction,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1780,Hawaiian Gardens,54,Fiber optic,Yes,Month-to-month,Yes,Electronic check,100.1,5440.9,1,75,5763,Service dissatisfaction,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1781,Lomita,4,DSL,No,Month-to-month,No,Mailed check,56.5,235.1,1,99,5758,Lack of self-service on Website,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1782,Paramount,1,Fiber optic,Yes,Month-to-month,Yes,Electronic check,85.0,85,1,93,2650,Network reliability,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1783,Long Beach,51,DSL,Yes,One year,No,Electronic check,59.3,3014.65,1,95,5633,Don't know,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
1784,Long Beach,4,DSL,No,Month-to-month,Yes,Electronic check,49.4,184.4,1,84,4455,Don't know,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1785,Long Beach,35,DSL,No,Month-to-month,No,Mailed check,55.0,2010.55,1,100,2220,Don't know,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1786,Long Beach,1,Fiber optic,No,Month-to-month,Yes,Electronic check,69.2,69.2,1,81,2637,Poor expertise of online support,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1787,Duarte,38,DSL,Yes,One year,Yes,Mailed check,62.3,2354.8,1,83,3818,Poor expertise of phone support,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1788,La Canada Flintridge,37,Fiber optic,Yes,Month-to-month,Yes,Electronic check,92.5,3473.4,1,95,4127,Competitor had better devices,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1789,Pasadena,3,Fiber optic,No,Month-to-month,No,Electronic check,69.65,220.1,1,84,2421,Competitor offered higher download speeds,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1790,Pasadena,61,Fiber optic,Yes,Two year,Yes,Credit card (automatic),111.6,6876.05,1,87,4495,Competitor offered more data,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
1791,San Marino,11,DSL,No,Month-to-month,No,Credit card (automatic),48.55,501,1,92,4444,Competitor made better offer,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1792,Glendale,1,No,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,1,69,4197,Competitor had better devices,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
1793,Glendale,19,DSL,No,Month-to-month,Yes,Electronic check,39.65,733.35,1,78,2933,Competitor had better devices,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1794,Glendale,56,No,No internet service,One year,No,Electronic check,24.9,1334,1,92,5327,Competitor offered higher download speeds,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
1795,Agoura Hills,2,DSL,No,Month-to-month,No,Mailed check,56.7,113.55,1,77,5560,Competitor offered higher download speeds,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1796,Winnetka,14,Fiber optic,Yes,One year,No,Mailed check,105.95,1348.9,1,84,5887,Competitor offered higher download speeds,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1797,Pacoima,4,Fiber optic,No,Month-to-month,No,Electronic check,74.95,308.7,1,69,3716,Competitor offered more data,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1798,Reseda,15,DSL,No,Month-to-month,Yes,Electronic check,29.7,438.25,1,82,5518,Competitor offered more data,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1799,San Fernando,1,DSL,Yes,Month-to-month,Yes,Electronic check,50.35,50.35,1,65,4526,Competitor offered more data,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1800,North Hills,64,DSL,Yes,Two year,No,Electronic check,47.85,3147.5,1,66,6347,Competitor made better offer,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1801,Santa Clarita,1,Fiber optic,No,Month-to-month,Yes,Electronic check,70.3,70.3,1,78,4512,Don't know,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1802,Valencia,55,Fiber optic,Yes,Month-to-month,Yes,Electronic check,98.8,5617.75,1,69,5543,Price too high,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1803,Tarzana,18,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),99.85,1776.95,1,100,3068,Product dissatisfaction,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1804,Thousand Oaks,32,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),80.3,2483.05,1,94,5365,Service dissatisfaction,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1805,Thousand Oaks,66,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),80.45,5224.35,1,79,5011,Lack of self-service on Website,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1806,Panorama City,7,Fiber optic,Yes,Month-to-month,Yes,Electronic check,86.8,620.35,1,66,3780,Network reliability,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1807,Sherman Oaks,6,Fiber optic,Yes,Month-to-month,Yes,Electronic check,84.2,519.15,1,72,5834,Limited range of services,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1808,Burbank,13,Fiber optic,Yes,Month-to-month,Yes,Mailed check,99.0,1301.7,1,81,3493,Lack of affordable download/upload speed,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1809,Burbank,11,Fiber optic,Yes,Month-to-month,Yes,Electronic check,100.75,1129.75,1,65,2229,Long distance charges,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1810,North Hollywood,9,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),91.75,865.8,1,91,4176,Extra data charges,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1811,North Hollywood,1,Fiber optic,No,Month-to-month,Yes,Mailed check,79.55,79.55,1,93,5571,Price too high,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1812,Chino,54,Fiber optic,Yes,Month-to-month,No,Electronic check,111.1,6014.85,1,93,5527,Product dissatisfaction,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
1813,Rancho Cucamonga,25,Fiber optic,Yes,Month-to-month,Yes,Electronic check,89.1,2368.4,1,96,4793,Service dissatisfaction,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1814,El Monte,37,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),101.9,3545.35,1,83,4437,Lack of self-service on Website,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1815,South El Monte,14,Fiber optic,No,Month-to-month,Yes,Electronic check,91.65,1301,1,65,4304,Network reliability,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
1816,Rancho Cucamonga,4,Fiber optic,Yes,Month-to-month,Yes,Electronic check,88.85,372.45,1,74,2754,Don't know,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1817,Glendora,3,DSL,No,Month-to-month,No,Electronic check,25.3,77.75,1,74,3542,Attitude of support person,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1818,La Puente,1,Fiber optic,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,1,71,5962,Attitude of support person,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1819,La Puente,13,Fiber optic,Yes,Month-to-month,Yes,Electronic check,91.1,1135.7,1,78,5347,Attitude of support person,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1820,Rowland Heights,45,DSL,No,One year,Yes,Credit card (automatic),54.15,2319.8,1,92,2761,Attitude of service provider,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1821,Montclair,1,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),69.7,69.7,1,98,4620,Attitude of service provider,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1822,Ontario,6,Fiber optic,Yes,Month-to-month,Yes,Electronic check,89.5,573.3,1,82,2898,Attitude of service provider,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1823,San Dimas,3,DSL,Yes,Month-to-month,Yes,Electronic check,35.15,99.75,1,83,2987,Attitude of support person,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1824,San Gabriel,12,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),73.75,871.4,1,78,2010,Attitude of support person,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1825,San Gabriel,8,Fiber optic,Yes,Month-to-month,No,Electronic check,101.35,780.5,1,68,5546,Attitude of support person,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1826,West Covina,6,DSL,No,Month-to-month,No,Credit card (automatic),55.9,365.35,1,87,4914,Attitude of service provider,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
1827,Alhambra,3,Fiber optic,Yes,Month-to-month,Yes,Electronic check,105.9,334.65,1,71,2715,Attitude of service provider,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1828,Alpine,1,DSL,No,Month-to-month,No,Mailed check,43.95,43.95,1,76,3238,Attitude of service provider,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1829,Campo,1,DSL,No,Month-to-month,Yes,Bank transfer (automatic),45.1,45.1,1,77,4884,Don't know,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1830,Guatay,41,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),70.25,2868.05,1,69,3407,Attitude of support person,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1831,Imperial Beach,9,DSL,No,Month-to-month,No,Electronic check,55.35,449.75,1,70,2688,Attitude of support person,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1832,Mount Laguna,43,Fiber optic,Yes,Month-to-month,Yes,Electronic check,103.0,4414.3,1,99,2505,Attitude of service provider,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1833,Spring Valley,33,Fiber optic,Yes,One year,Yes,Electronic check,103.75,3361.05,1,81,3824,Attitude of service provider,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
1834,Carlsbad,1,Fiber optic,No,Month-to-month,Yes,Electronic check,69.35,69.35,1,88,2843,Attitude of service provider,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1835,Del Mar,56,Fiber optic,No,Month-to-month,Yes,Electronic check,73.85,4092.85,1,72,5276,Attitude of support person,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1836,Encinitas,3,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),75.15,216.75,1,78,2270,Attitude of support person,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1837,Escondido,1,Fiber optic,No,Month-to-month,Yes,Electronic check,69.6,69.6,1,87,2072,Attitude of support person,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1838,Julian,5,Fiber optic,No,Month-to-month,Yes,Electronic check,80.15,385,1,84,5124,Attitude of service provider,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1839,Palomar Mountain,1,DSL,No,Month-to-month,No,Bank transfer (automatic),30.5,30.5,1,74,5171,Attitude of service provider,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1840,Poway,70,Fiber optic,Yes,Two year,No,Bank transfer (automatic),98.3,6859.5,1,98,4794,Attitude of service provider,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1841,Solana Beach,48,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),107.4,5121.3,1,89,4956,Attitude of support person,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1842,San Marcos,13,Fiber optic,Yes,Month-to-month,Yes,Electronic check,82.0,1127.2,1,99,3363,Attitude of support person,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1843,San Diego,24,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),75.4,1747.85,1,74,2325,Attitude of support person,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1844,San Diego,27,Fiber optic,Yes,Month-to-month,Yes,Electronic check,101.25,2754.45,1,77,4853,Attitude of service provider,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1845,San Diego,25,Fiber optic,No,Month-to-month,Yes,Electronic check,89.5,2196.15,1,90,4849,Attitude of service provider,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1846,San Diego,22,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),74.4,1692.6,1,81,2407,Attitude of service provider,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1847,San Diego,1,No,No internet service,Month-to-month,No,Mailed check,20.5,20.5,1,84,3731,Attitude of support person,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
1848,San Diego,4,Fiber optic,No,Month-to-month,Yes,Electronic check,74.35,265.35,1,73,3622,Attitude of support person,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1849,San Diego,18,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),99.75,1836.25,1,68,5857,Attitude of support person,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1850,San Diego,56,Fiber optic,Yes,One year,Yes,Electronic check,111.95,6418.9,1,91,4060,Attitude of service provider,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
1851,San Diego,16,DSL,No,Month-to-month,Yes,Mailed check,39.0,679.85,1,92,5692,Attitude of service provider,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1852,San Diego,30,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),94.1,2804.45,1,94,5255,Attitude of service provider,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1853,Indio,8,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),95.65,778.1,1,95,5335,Attitude of support person,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1854,Indian Wells,50,Fiber optic,No,Month-to-month,Yes,Electronic check,88.05,4367.35,1,87,5813,Competitor made better offer,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1855,Beaumont,41,DSL,Yes,One year,Yes,Bank transfer (automatic),66.5,2728.6,1,65,2517,Moved,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1856,Cabazon,3,DSL,No,Month-to-month,Yes,Mailed check,35.45,106.85,1,70,2095,Moved,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1857,Calipatria,3,DSL,No,Month-to-month,Yes,Mailed check,49.9,130.1,1,73,5585,Moved,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1858,Desert Hot Springs,40,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),104.5,4036.85,1,93,2832,Competitor had better devices,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1859,El Centro,3,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),75.05,256.25,1,83,3553,Competitor offered higher download speeds,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1860,Heber,23,Fiber optic,No,Month-to-month,Yes,Electronic check,81.0,1917.1,1,78,5701,Competitor offered more data,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1861,Holtville,1,Fiber optic,No,Month-to-month,Yes,Electronic check,74.45,74.45,1,94,2394,Competitor made better offer,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1862,Imperial,4,DSL,No,Month-to-month,Yes,Mailed check,60.4,272.15,1,90,5730,Competitor had better devices,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1863,Ocotillo,1,Fiber optic,No,Month-to-month,Yes,Mailed check,70.65,70.65,1,82,3463,Competitor had better devices,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1864,Palm Springs,12,DSL,No,One year,Yes,Electronic check,59.8,727.8,1,69,4581,Competitor offered higher download speeds,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1865,Seeley,9,DSL,No,Month-to-month,Yes,Bank transfer (automatic),44.2,403.35,1,87,2029,Competitor offered higher download speeds,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1866,Vidal,1,Fiber optic,No,Month-to-month,Yes,Electronic check,75.75,75.75,1,97,5571,Competitor offered higher download speeds,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1867,White Water,67,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),102.95,6886.25,1,70,5620,Competitor offered more data,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1868,Apple Valley,4,Fiber optic,No,Month-to-month,Yes,Mailed check,74.4,306.6,1,77,5839,Competitor offered more data,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1869,Los Angeles,1,DSL,No,Month-to-month,Yes,Electronic check,29.85,29.85,0,27,3964,cliente_activo,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1870,Los Angeles,34,DSL,No,One year,No,Mailed check,56.95,1889.5,0,61,3441,cliente_activo,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1871,Los Angeles,45,DSL,No,One year,No,Bank transfer (automatic),42.3,1840.75,0,66,4307,cliente_activo,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1872,Los Angeles,22,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),89.1,1949.4,0,43,4459,cliente_activo,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
1873,Los Angeles,10,DSL,No,Month-to-month,No,Mailed check,29.75,301.9,0,51,2013,cliente_activo,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1874,Los Angeles,62,DSL,No,One year,No,Bank transfer (automatic),56.15,3487.95,0,58,4529,cliente_activo,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1875,Los Angeles,13,DSL,No,Month-to-month,Yes,Mailed check,49.95,587.45,0,76,5764,cliente_activo,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1876,Los Angeles,16,No,No internet service,Two year,No,Credit card (automatic),18.95,326.8,0,39,4726,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
1877,Los Angeles,58,Fiber optic,Yes,One year,No,Credit card (automatic),100.35,5681.1,0,71,6432,cliente_activo,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1878,Los Angeles,25,Fiber optic,Yes,Month-to-month,Yes,Electronic check,105.5,2686.05,0,75,5822,cliente_activo,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
1879,Los Angeles,69,Fiber optic,Yes,Two year,No,Credit card (automatic),113.25,7895.15,0,43,5141,cliente_activo,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
1880,Los Angeles,52,No,No internet service,One year,No,Mailed check,20.65,1022.95,0,35,5186,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
1881,Los Angeles,71,Fiber optic,Yes,Two year,No,Bank transfer (automatic),106.7,7382.25,0,73,4479,cliente_activo,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1882,Los Angeles,21,Fiber optic,Yes,Month-to-month,Yes,Electronic check,90.05,1862.9,0,57,5982,cliente_activo,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1883,Los Angeles,12,No,No internet service,One year,No,Bank transfer (automatic),19.8,202.25,0,77,5279,cliente_activo,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
1884,Los Angeles,58,DSL,No,Two year,Yes,Credit card (automatic),59.9,3505.1,0,53,6407,cliente_activo,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1885,Los Angeles,49,DSL,No,Month-to-month,No,Credit card (automatic),59.6,2970.3,0,79,4986,cliente_activo,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0
1886,Los Angeles,30,DSL,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1530.6,0,65,2725,cliente_activo,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1887,Los Angeles,72,DSL,Yes,Two year,Yes,Credit card (automatic),90.25,6369.45,0,21,5974,cliente_activo,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
1888,Los Angeles,71,Fiber optic,No,Two year,Yes,Credit card (automatic),96.35,6766.95,0,38,5309,cliente_activo,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1889,Los Angeles,2,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),95.5,181.65,0,69,4449,cliente_activo,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
